Spis treści;;;;;;;;;;;;;;
;Tabela 1: Liczba hospitalizacji i liczba punktów za hospitalizacje wg rozpoznań i sekcji produktów;;;;;;;;;;;;;
;Rozdział ICD10;Województwo;Poziom szpitala w ramach ryczałtu PSZ;Sekcja JGP;Październik 2019;;Wrzesień 2019;;Październik 2018;;Październik 2019 / Wrzesień 2019;;Październik 2019 / Październik 2018;
;Rozdział ICD10;Województwo;Poziom szpitala w ramach ryczałtu PSZ;Sekcja JGP;Hospitalizacje;Wartość;Hospitalizacje;Wartość;Hospitalizacje;Wartość;Zmiana liczby hospitalizacji;Zmiana wartości;Zmiana liczby hospitalizacji;Zmiana wartości
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL I STOPNIA;A Choroby układu nerwowego;3;14183.52;4;16547.44;2;8328;-0.25;-0.142857;0.5;0.703112
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL I STOPNIA;D Choroby układu oddechowego;1;4422.08;;;;;;;;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL I STOPNIA;F Choroby przewodu pokarmowego;16;75172.24;18;110351.28;15;63230;-0.111111;-0.318791;6.6666666666666693E-2;0.18887
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL I STOPNIA;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;5;17314.96;13;45804.72;11;37963;-0.615385;-0.621983;-0.545455;-0.543899
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL I STOPNIA;H Choroby układu mięśniowo-szkieletowego;3;12155.52;1;4051.84;1;3569;2;2;2;2.405862
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL I STOPNIA;J Choroby piersi, skóry i oparzenia;1;2456.48;;;1;2163;;;0;0.135682
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL I STOPNIA;P Choroby dzieci - leczenie zachowawcze;387;1076627.8;305;868784.32;303;788572;0.268852;0.239235;0.277228;0.365288
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL I STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;76;781952.5916;64;489361.6;53;324314.53;0.1875;0.597903;0.433962;1.411093
